key,name,new_category
16ff6778-6eb4-47d7-83a4-beb55a8a30dd,00維修-中區_台中秀老郎,其他
6286fb68-6de7-4ca4-a024-596c34f4e433,00維修-中區_台中立達啟能訓練中心,其他
11425be5-bea0-4f01-a524-2fdecbfc89ad,00維修-中區_台中總達,其他
57b65902-7a62-4f7f-8876-e1e224fb8fe2,00維修-中區_台中荷韻,其他
3e09501e-c962-4d3f-82e4-5277ec7d43e3,00維修-中區_台中陳文振,其他
bf1e985f-4bdf-4c0c-98ad-c6f2b1711d6d,00維修-中區_台中陳雅琪,其他
807e2fc5-de2b-45ad-ada2-074ad36b5a99,00維修-中區_台中雙崎部落老人日間關懷站,其他
1d194ebe-0d82-4e5a-ac5f-dbf76b6f5a20,00維修-中區_台中青松護理,其他
5830d40a-cf8b-46ab-911a-b8c54f1385ff,00維修-中區_台中黃健昌,其他
c4e2056b-08d4-41f1-b129-a9e58c6d1cda,00維修-中區_台中黃國倉,其他
a26d22ff-d632-4320-b5e3-f8a6f742f830,00維修-中區_台中黃智鴻,其他
9edafb49-ff42-4ca2-b7cd-3f8d9c9241cd,00維修-中區_台灣家安,其他
ecf51318-bd28-48a7-a786-36479df9e54b,00維修-中區_四育國中,其他
19d6a04d-e2ba-411e-8e28-b7f6d4c48eba,00維修-中區_兆豐銀行台中分行,其他
6d3a6c07-6741-4d65-8602-5c1383e1b6c8,00維修-中區_佳信通運,其他
f05119d5-3025-4b34-8ae6-20f2474ed410,00維修-中區_南投伊甸,其他
5ef05673-e725-41c6-945f-385ed43b5f25,00維修-中區_南投伊甸,其他
525201aa-07cc-42df-9aaa-f49ce8da18f5,00維修-中區_南投家庭照顧,其他
c9bb58f2-1bcb-4a8b-bbac-0b8a6cf6dd9c,00維修-中區_南投家庭照顧,其他
1bfc9917-40be-4a7a-8ec4-0d7dd47ccad9,00維修-中區_南投復活啟智中心,其他
c54f9a3d-36e7-4dd5-a600-acd3fad33de6,00維修-中區_南投慈愛,其他
af6255e2-b1ce-4565-b699-77ce69902291,00維修-中區_南投懷恩,其他
1ba8d7fd-ea34-4b7e-9d8d-7376e2a382fa,00維修-中區_南投永安,其他
be49b5cb-2de2-4ccc-958a-7818c5891e1a,00維修-中區_南投生活重建,其他
6e807409-1afa-407c-9b44-6a5a71b92ae3,00維修-中區_南投生活重建,其他
96f01e2c-1797-45de-b788-5613bf4b5229,00維修-中區_南投竹山社區家庭機構,其他
c1dec328-36ca-424c-bc30-ad21bd74e73a,00維修-中區_南投老五老,其他
13a850ce-843c-4dba-a7f5-656f0f0553db,00維修-中區_南投老五老,其他
a69be298-4ddb-4ca7-a77e-212d828adef0,00維修-中區_南投莊志煌,其他
b9c659c2-951d-4414-b881-c5f74cc38347,00維修-中區_科益影像,其他
b777dbce-5cc1-4e7b-8592-ea6c4ba8be94,00維修-中區_苗栗e-go,其他
ce42e045-ed26-4d3b-8583-cafab1755361,00維修-中區_苗栗e-go,其他
fee27964-ce40-42e2-89fc-55cbfb348375,00維修-中區_苗栗丸久租賃,其他
aadda8f2-2ef7-46a5-86df-dda3b2422529,00維修-中區_苗栗初衷,其他
be0785f9-c4c4-468f-8913-cda6e44e1211,00維修-中區_苗栗大寶貝沐浴車,其他
113656bf-5682-4daa-82c1-1226c5a513be,00維修-中區_苗栗廣愛教養院,其他
f4e6f044-671f-4461-81e0-9898e6644a5d,00維修-中區_苗栗張先生,其他
5dc9f55a-8f41-4cb8-9407-162d71000737,00維修-中區_苗栗徐裕淇,其他
15d705ba-cadf-4d6a-9dbe-e99986873e7b,00維修-中區_苗栗海青,其他
b9bdf852-a903-4dbb-95d7-2d4a209459c7,00維修-中區_苗栗海青,其他
a4ad7313-c9a5-4407-ae30-da4c40f3e6a8,00維修-中區_苗栗生通,其他
feb1fba4-0f4a-4a0c-bcef-64d85b3c4e80,00維修-中區_苗栗銀髮族,其他
b6103aca-2414-4491-8443-966bd66b8b46,00維修-中區_苗栗銀髮族,其他
804c5dc6-b2c3-40d9-8eda-bf3f1a73ca6c,00維修-中區_苗栗黃金亮,其他
b645e633-885a-4573-8ad1-30c7be3a3b46,00維修-中區_徐儷珍,其他
c1904763-b41f-4a55-84ea-fd49d66af325,00維修-中區_草屯青松,其他
144b30c6-f1ac-48f4-ba29-50f6fc483e1e,00維修-中區_張詩琪,其他
070fcb5e-5fdb-4e46-84db-3b2cdd3eac22,00維修-中區_雲林佳康居家護理,其他
30775201-69a3-49ed-99d0-ec414ad5b756,00維修-中區_雲林光華日照中心,其他
0be9c661-e8af-4c24-bae7-d6b8d9ccc873,00維修-中區_雲林口湖老人,其他
ee8b5dd0-6b19-4e97-858d-a4c2666a4130,00維修-中區_雲林向陽局,其他
a305d51a-3af5-4ac1-bf5d-02e1381812e6,00維修-中區_雲林安家園,其他
f146dba5-9e44-46e0-b9ce-27a24a90885c,00維修-中區_雲林安昀,其他
097bf3bd-8165-4087-99d2-f60cd68fd5af,00維修-中區_雲林小太陽,其他
beaf4930-39b7-494f-8972-8ef923163848,00維修-中區_雲林康健老學堂,其他
65304d10-3454-4307-bad2-92dcb131d5f7,00維修-中區_雲林張健能,其他
c00a3e2a-a3ab-408f-92f3-64720fa343e7,00維修-中區_雲林明德,其他
5f4b00e7-8c9f-4f6c-8258-41ed6988b4a5,00維修-中區_雲林李溪川,其他
a7b7b2f6-6929-4509-936d-1e7b20e4f0d2,00維修-中區_雲林松德,其他
3153a252-2d5c-4de0-96d2-a9110748d96e,00維修-中區_雲林林祖旺,其他
751833e9-e3db-43dc-b6dc-01f2a9274d10,00維修-中區_雲林特殊學校,其他
eab455b0-5fa2-4c01-a7ef-fa35de2995e2,00維修-中區_雲林玫瑰日照,其他
4fa51781-f15a-4d08-969e-fa4b62380c40,00維修-中區_雲林紅十字會,其他
39cdddcc-2003-402f-be30-01ad400502f5,00維修-中區_雲林紅蘋果日照,其他
aa7c5763-a773-4209-b69d-269cad43d7b0,00維修-中區_雲林聖心,其他
91f7ec0f-019b-416d-a485-9514e4958bf4,00維修-中區_雲林隨緣,其他
e3177b40-4213-4335-9cc7-9b8f319e1680,00維修-中區_雲林靖興日照,其他
506b76b7-27c5-4976-87f1-a3078b176b06,00維修-中區_雲林顏先生,其他
c4b45ff8-71bc-4630-b616-ec0bf868fa5c,00維修-中區_黃國昌,其他
a47481ec-971d-4cee-8eaa-86931209055a,00維修-中區_彰化二林蘇,其他
c92af116-8f1f-496b-b39a-279d3ce25634,00維修-中區_彰化以樂學苑,其他
ba4850ca-f949-40ea-92e3-279d7404ddef,00維修-中區_彰化以樂學苑,其他
e8823a9a-f33a-4cdc-9aa3-612c5afb1a31,00維修-中區_彰化優美,其他
ca367854-8328-49b9-b03b-a5ccb64e02c4,00維修-中區_彰化名倫,其他
0ff12376-a99c-4aaf-8eda-0612e381e5ba,00維修-中區_彰化喜樂,其他
15bd5dcc-d7d4-4966-981c-443390e31b3f,00維修-中區_彰化喜樂,其他
f9b278ba-9d89-4f7b-bbba-76b504e8111a,00維修-中區_彰化國光,其他
d5af65e0-528e-4f86-ad47-46690b62a98a,00維修-中區_彰化國光,其他
e2404d17-b5f9-4401-a7dc-617956304f3b,00維修-中區_彰化弘道,其他
ec8eb40f-3225-46f4-8104-b7a7efa49eb8,00維修-中區_彰化慈宏日照,其他
ef2bea79-d5cc-4887-b8c6-0ec03d055097,00維修-中區_彰化慈愛,其他
00f3b4dc-f8e7-4ba7-a1b3-74926dceb982,00維修-中區_彰化樂芙,其他
258928cd-60f6-4a66-88e9-f75d1cc1d0ee,00維修-中區_彰化珍瑩老人,其他
9102c70e-7599-442f-a854-fea2f7da491b,00維修-中區_彰化生通,其他
912f48eb-8673-4608-a638-1a1d88f25a15,00維修-中區_彰化老五老,其他
4051ba22-ed49-4e32-b745-08aba70d3b1c,00維修-中區_彰化聖家,其他
601091ed-3b2b-4776-b475-4e629580cd30,00維修-中區_彰化葳群日照,其他
296adc95-97c9-48fa-947f-41bb9dd0ca46,00維修-中區_彰化葳群日照,其他
8c20b783-f960-4f35-b841-fc8391c76e8f,00維修-中區_彰化許紀為,其他
cb151530-8235-457f-abec-9045f05cc73f,00維修-中區_彰化銀之家日照中心,其他
d51ec36d-3ba5-4d52-9e7d-4326b0ceaf71,00維修-中區_彰化陳先生,其他
7f25bce6-bcac-488b-a59d-6dcc42270425,00維修-中區_彰化陳叡陞,其他
b9d66ee7-b4d8-4ab1-8e86-3dddc16403fc,00維修-中區_彰化陳龍潭,其他
5bfb2e6f-1593-4a49-92ed-96a93ba24ea7,00維修-中區_彰化順元,其他
83593a44-dda9-42f0-98b9-5ccf2a2391e4,00維修-中區_彰化順緣小客車,其他
868409ac-9f9b-489e-b13c-51e95a81a25b,00維修-中區_彰化順緣小客車,其他
c682711f-b22d-4584-ab3d-899b05ebe878,00維修-中區_蕭秀娥,其他
49f5692a-e6aa-4968-99f7-68a9d9b63e3b,00維修-中區_優仕通（租車）,其他
4b7c058b-1b7d-4fd6-a996-6e1685652286,00維修-中區_大湖日照中心,其他
191ac65f-9fdc-4688-b74c-7b5b1d843f5b,00維修-中區_台中五區,其他
db009e32-d186-4142-8381-c0ddbcecf2de,00維修-中區_台中五區,其他
554b92ef-a5c1-485c-ba54-a910d81eae16,00維修-中區_台中傳愛社區,其他
79fe2402-6619-49ee-a012-7245878747a9,00維修-中區_台中十方啟智,其他
573d2b6b-efb9-4311-aec7-9e530c9c9ac8,00維修-中區_台中國光,其他
aa43be44-8d86-46fd-9bf8-70400fc7cb30,00維修-中區_台中家康,其他
7e4d2257-c17a-4ddb-a911-7182ab8c6047,00維修-中區_台中富泰旅運,其他
9564b728-296a-44f8-a5da-6a3d109932dc,00維修-中區_台中新亞裕,其他
45dddb9f-1c78-4064-891e-e8c244001767,00維修-中區_台中林先生,其他
280dd0c7-4f3f-49ad-9016-2c86c3a5624e,00維修-中區_台中格林萊福,其他
20d589cd-33c5-4773-ad73-d9e0cf669d4a,00維修-中區_台中樂格適,其他
11d31462-6f08-4d6f-8f42-1dbe7e172c2e,00維修-中區_台中永和,其他
69874ffe-f79a-45e1-9b30-f8d0ba797b8e,00維修-中區_台中永成,其他
41b6d1e6-458f-4df9-af0d-b3a5256024ad,00維修-中區_台中溫先生,其他
0dbf66fa-2a75-40fc-9584-a2f88cc2669a,00維修-中區_台中王智信,其他
eb24d6d5-b4a1-43a1-ab3a-12788998645a,00維修-中區_台中瑞生,其他
0622e513-249c-49d0-a33b-1f295ce4cf69,00維修-中區_台中生通,其他
b5e2e2e8-cbcd-46a0-aa72-29b1bb164716,00維修-中區_台中總達,其他
29956a8f-3e5b-4fa8-b919-3fa0c99516cc,00維修-中區_台中老五老,其他
